[0] Time Stamp,Level,ProviderGuid,EventId,Pid,Tid,ActivityId,LogId,Tag,Msg,SchemaID
2026-03-26T13:47:24.0046066Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","MetricsExtensionService","MainLoop","Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 3002, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false", [0]
2026-03-26T13:47:27.2566975Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","EtwHeartbeatTracker","MainLoop","Writing ETW heartbeat - periodic processing indicator. IterationConstant: 12, PreviousHeartbeatSentUtc: 2026-03-26T13:47:22.238, LastHeartbeatReceivedUtc: 2026-03-26T13:47:24.270, CyclesSinceLastHeartbeat: 0", [0]
2026-03-26T13:47:54.0077480Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","MetricsExtensionService","MainLoop","Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 3032, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false", [0]
2026-03-26T13:48:00.0269020Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","MetricsExtensionService","MainLoop","EventsProcessedLastPeriod: 0", [0]
2026-03-26T13:48:00.0269388Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","EtwRawMdmEventsSource","NativeMetricsExtension_Provider","Attempting to enumerate all active ETW sessions for provider. ProviderId: ""{EDC24920-E004-40F6-A8E1-0E6E48F39D84}"", Shutdown: false", [0]
2026-03-26T13:48:00.0269612Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","EtwRawMdmEventsSource","NativeMetricsExtension_Provider","The requested provider Id is enabled in the following session(s). EnableCount: 1", [0]
2026-03-26T13:48:00.0270307Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","EtwRawMdmEventsSource","NativeMetricsExtension_Provider","Session details. SessionName: ""NativeMetricsExtension_Provider"", IsIndependentSessionMode: true, LogFileModeFlags: 142606592, BufferSizeKb: 1024, MinBuffers: 8, MaxBuffers: 64, CurrentBuffers: 8, BuffersFree: 8, BuffersWritten: 607, BuffersLost: 0, EventsLost: 0", [0]
2026-03-26T13:48:00.0270444Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","MonitoringAccountManagersCollection","MainLoop","Input data collected. EventsLostLastPeriod: 0, EventsDroppedLastPeriod: 0", [0]
2026-03-26T13:48:00.0270849Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","MetricsExtensionService","MainLoop","Interning cache state. NextClearTimeUtc: 2026-03-26T13:52:23.285, VolatileCurrentSize: 1, VolatileCurrentSizeInBytes: 120, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 46, StaticCacheSizeInBytes: 5712", [0]
2026-03-26T13:48:00.0271305Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","MetricsExtensionService","MainLoop","Job object info. Job object analysed: ""Job object of ME"", Info: "" TotalUserTime: 62500, TotalKernelTime: 234375, ThisPeriodTotalUserTime: 62500, ThisPeriodTotalKernelTime: 234375, TotalProcesses: 2, ActiveProcesses: 2, PeakProcessMemoryUsed:16949248, PeakJobMemoryUsed: 23597056, RateControlEnabled: 1""", [0]
2026-03-26T13:48:24.0214372Z,4,"501ed43d-2913-11f1-8b3b-002248784a84",64005,964,2036,"00000000-0000-0000-0000-000000000000","MetricsExtensionService","MainLoop","Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 3062, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false", [0]
